   8.35107490E-02   4.26860712E-02   9.83089432E-02   8.18458796E-02   4.19553220E-02   9.83089432E-02   8.01810101E-02   4.12245728E-02   9.83089432E-02   7.85161406E-02   4.04938199E-02   9.83089432E-02   7.68512711E-02   3.97630706E-02   9.83089432E-02   7.51864016E-02   3.90323214E-02   9.83089432E-02   7.35215321E-02   3.83015685E-02   9.83089432E-02   7.18566626E-02   3.75708193E-02   9.83089432E-02   7.01917931E-02   3.68400700E-02   9.83089432E-02   6.85269237E-02   3.61093171E-02   9.83089432E-02   6.68620542E-02   3.53785679E-02   9.83089432E-02
   7.41921961E-02   3.95430848E-02  0.161011502       7.53537044E-02   3.81442644E-02  0.161011502       7.65152052E-02   3.67454439E-02  0.161011502       7.76767060E-02   3.53466235E-02  0.161011502       7.88382068E-02   3.39478031E-02  0.161011502       7.99997076E-02   3.25489827E-02  0.161011502       8.11612085E-02   3.11501622E-02  0.161011502       8.23227093E-02   2.97513418E-02  0.161011502       8.34842175E-02   2.83525214E-02  0.161011502       8.46457183E-02   2.69537009E-02  0.161011502       8.58072191E-02   2.55548805E-02  0.161011502    
  0.114847742       8.03582966E-02   5.71945198E-02  0.116258301       7.92110786E-02   5.71945198E-02  0.117668860       7.80638605E-02   5.71945198E-02  0.119079418       7.69166425E-02   5.71945198E-02  0.120489977       7.57694244E-02   5.71945198E-02  0.121900536       7.46222064E-02   5.71945198E-02  0.123311095       7.34749883E-02   5.71945198E-02  0.124721654       7.23277703E-02   5.71945198E-02  0.126132205       7.11805522E-02   5.71945198E-02  0.127542764       7.00333342E-02   5.71945198E-02  0.128953323       6.88861087E-02   5.71945198E-02
   7.54070580E-02   4.80436198E-02   8.33973885E-02   7.37095326E-02   4.73923087E-02   8.33973885E-02   7.20120072E-02   4.67410013E-02   8.33973885E-02   7.03144893E-02   4.60896939E-02   8.33973885E-02   6.86169639E-02   4.54383865E-02   8.33973885E-02   6.69194385E-02   4.47870791E-02   8.33973885E-02   6.52219206E-02   4.41357717E-02   8.33973885E-02   6.35243952E-02   4.34844643E-02   8.33973885E-02   6.18268736E-02   4.28331532E-02   8.33973885E-02   6.01293519E-02   4.21818458E-02   8.33973885E-02   5.84318265E-02   4.15305384E-02   8.33973885E-02
   5.29583618E-02   1.77948121E-02  0.134598970       5.47663197E-02   1.76022872E-02  0.134598970       5.65742813E-02   1.74097605E-02  0.134598970       5.83822392E-02   1.72172338E-02  0.134598970       6.01902008E-02   1.70247089E-02  0.134598970       6.19981624E-02   1.68321840E-02  0.134598970       6.38061240E-02   1.66396573E-02  0.134598970       6.56140819E-02   1.64471306E-02  0.134598970       6.74220398E-02   1.62546057E-02  0.134598970       6.92299977E-02   1.60620809E-02  0.134598970       7.10379630E-02   1.58695541E-02  0.134598970    
   6.50786981E-03  0.105000474       9.22408141E-03   6.22405764E-03  0.103204578       9.22408141E-03   5.94024500E-03  0.101408690       9.22408141E-03   5.65643236E-03   9.96127948E-02   9.22408141E-03   5.37261972E-03   9.78168994E-02   9.22408141E-03   5.08880708E-03   9.60210040E-02   9.22408141E-03   4.80499445E-03   9.42251086E-02   9.22408141E-03   4.52118181E-03   9.24292207E-02   9.22408141E-03   4.23736963E-03   9.06333253E-02   9.22408141E-03   3.95355700E-03   8.88374299E-02   9.22408141E-03   3.66974436E-03   8.70415345E-02   9.22408141E-03
   2.22212840E-02   8.29548985E-02   3.00750732E-02   2.40361374E-02   8.28449205E-02   3.00750732E-02   2.58509908E-02   8.27349499E-02   3.00750732E-02   2.76658423E-02   8.26249719E-02   3.00750732E-02   2.94806957E-02   8.25150013E-02   3.00750732E-02   3.12955491E-02   8.24050307E-02   3.00750732E-02   3.31104025E-02   8.22950527E-02   3.00750732E-02   3.49252522E-02   8.21850821E-02   3.00750732E-02   3.67401056E-02   8.20751041E-02   3.00750732E-02   3.85549590E-02   8.19651335E-02   3.00750732E-02   4.03698124E-02   8.18551555E-02   3.00750732E-02
   7.80506954E-02  0.165743470       8.99720713E-02   7.66429901E-02  0.164592758       8.99720713E-02   7.52352923E-02  0.163442031       8.99720713E-02   7.38275871E-02  0.162291318       8.99720713E-02   7.24198818E-02  0.161140591       8.99720713E-02   7.10121766E-02  0.159989864       8.99720713E-02   6.96044713E-02  0.158839151       8.99720713E-02   6.81967735E-02  0.157688424       8.99720713E-02   6.67890683E-02  0.156537712       8.99720713E-02   6.53813630E-02  0.155386984       8.99720713E-02   6.39736652E-02  0.154236272       8.99720713E-02
  0.167267829       6.53342009E-02   1.90263279E-02  0.165726662       6.43695295E-02   1.90263279E-02  0.164185494       6.34048581E-02   1.90263279E-02  0.162644327       6.24401867E-02   1.90263279E-02  0.161103159       6.14755154E-02   1.90263279E-02  0.159561992       6.05108440E-02   1.90263279E-02  0.158020824       5.95461726E-02   1.90263279E-02  0.156479657       5.85815050E-02   1.90263279E-02  0.154938489       5.76168336E-02   1.90263279E-02  0.153397322       5.66521622E-02   1.90263279E-02  0.151856154       5.56874909E-02   1.90263279E-02
  0.183344662      0.120442912      0.103076220      0.181527644      0.120377742      0.103076220      0.179710627      0.120312572      0.103076220      0.177893624      0.120247401      0.103076220      0.176076606      0.120182231      0.103076220      0.174259588      0.120117061      0.103076220      0.172442585      0.120051891      0.103076220      0.170625567      0.119986720      0.103076220      0.168808550      0.119921550      0.103076220      0.166991532      0.119856387      0.103076220      0.165174529      0.119791217      0.103076220    
  -3.15277418E-03  0.189455301      0.171636060      -1.68353785E-03  0.188384250      0.171636060      -2.14301748E-04  0.187313214      0.171636060       1.25493447E-03  0.186242163      0.171636060       2.72417068E-03  0.185171127      0.171636060       4.19340702E-03  0.184100091      0.171636060       5.66264335E-03  0.183029041      0.171636060       7.13187922E-03  0.181958005      0.171636060       8.60111602E-03  0.180886954      0.171636060       1.00703519E-02  0.179815918      0.171636060       1.15395878E-02  0.178744882      0.171636060    
   9.43386033E-02   6.04596771E-02  0.152967602       9.25790668E-02   6.00016341E-02  0.152967602       9.08195227E-02   5.95435947E-02  0.152967602       8.90599862E-02   5.90855516E-02  0.152967602       8.73004422E-02   5.86275123E-02  0.152967602       8.55408981E-02   5.81694730E-02  0.152967602       8.37813616E-02   5.77114299E-02  0.152967602       8.20218176E-02   5.72533906E-02  0.152967602       8.02622810E-02   5.67953475E-02  0.152967602       7.85027370E-02   5.63373081E-02  0.152967602       7.67432004E-02   5.58792651E-02  0.152967602    
  0.128621340       8.79063904E-02   1.35326860E-02  0.128183156       8.61418024E-02   1.35326860E-02  0.127744973       8.43772069E-02   1.35326860E-02  0.127306774       8.26126188E-02   1.35326860E-02  0.126868591       8.08480307E-02   1.35326860E-02  0.126430407       7.90834427E-02   1.35326860E-02  0.125992209       7.73188546E-02   1.35326860E-02  0.125554025       7.55542591E-02   1.35326860E-02  0.125115842       7.37896711E-02   1.35326860E-02  0.124677651       7.20250830E-02   1.35326860E-02  0.124239460       7.02604949E-02   1.35326860E-02
   4.74684276E-02   4.60266769E-02  0.192957506       4.66627777E-02   4.43967357E-02  0.192957506       4.58571240E-02   4.27667946E-02  0.192957506       4.50514704E-02   4.11368534E-02  0.192957506       4.42458168E-02   3.95069122E-02  0.192957506       4.34401631E-02   3.78769711E-02  0.192957506       4.26345095E-02   3.62470299E-02  0.192957506       4.18288559E-02   3.46170887E-02  0.192957506       4.10232060E-02   3.29871476E-02  0.192957506       4.02175523E-02   3.13572064E-02  0.192957506       3.94118987E-02   2.97272652E-02  0.192957506    
   3.47647965E-02  0.206144214       7.07792789E-02   3.52393985E-02  0.204389066       7.07792789E-02   3.57140005E-02  0.202633917       7.07792789E-02   3.61885987E-02  0.200878769       7.07792789E-02   3.66632007E-02  0.199123621       7.07792789E-02   3.71378027E-02  0.197368473       7.07792789E-02   3.76124009E-02  0.195613325       7.07792789E-02   3.80870029E-02  0.193858176       7.07792789E-02   3.85616049E-02  0.192103028       7.07792789E-02   3.90362069E-02  0.190347895       7.07792789E-02   3.95108052E-02  0.188592747       7.07792789E-02
  0.191501915      0.194456607       1.86401363E-02  0.190612629      0.192870736       1.86401363E-02  0.189723343      0.191284880       1.86401363E-02  0.188834041      0.189699024       1.86401363E-02  0.187944755      0.188113168       1.86401363E-02  0.187055469      0.186527312       1.86401363E-02  0.186166167      0.184941456       1.86401363E-02  0.185276881      0.183355600       1.86401363E-02  0.184387594      0.181769729       1.86401363E-02  0.183498293      0.180183873       1.86401363E-02  0.182609007      0.178598017       1.86401363E-02
   8.83981660E-02  0.193125695       6.99200183E-02   8.76496360E-02  0.191468745       6.99200183E-02   8.69011134E-02  0.189811796       6.99200183E-02   8.61525834E-02  0.188154832       6.99200183E-02   8.54040608E-02  0.186497882       6.99200183E-02   8.46555382E-02  0.184840932       6.99200183E-02   8.39070082E-02  0.183183968       6.99200183E-02   8.31584856E-02  0.181527019       6.99200183E-02   8.24099556E-02  0.179870069       6.99200183E-02   8.16614330E-02  0.178213120       6.99200183E-02   8.09129104E-02  0.176556155       6.99200183E-02
  0.145251498      0.114892147      0.117593668      0.145425022      0.113082267      0.117593668      0.145598546      0.111272387      0.117593668      0.145772070      0.109462500      0.117593668      0.145945594      0.107652619      0.117593668      0.146119118      0.105842739      0.117593668      0.146292642      0.104032852      0.117593668      0.146466166      0.102222972      0.117593668      0.146639690      0.100413091      0.117593668      0.146813214       9.86032039E-02  0.117593668      0.146986738       9.67933238E-02  0.117593668    
  0.190403268       6.43591210E-03   8.33887607E-02  0.192043886       5.65223210E-03   8.33887607E-02  0.193684503       4.86855162E-03   8.33887607E-02  0.195325121       4.08487162E-03   8.33887607E-02  0.196965739       3.30119138E-03   8.33887607E-02  0.198606357       2.51751114E-03   8.33887607E-02  0.200246975       1.73383113E-03   8.33887607E-02  0.201887593       9.50150890E-04   8.33887607E-02  0.203528211       1.66470883E-04   8.33887607E-02  0.205168828      -6.17209123E-04   8.33887607E-02  0.206809446      -1.40088960E-03   8.33887607E-02
  0.108408205       4.63377349E-02   5.99033348E-02  0.110217400       4.61571701E-02   5.99033348E-02  0.112026595       4.59766090E-02   5.99033348E-02  0.113835789       4.57960442E-02   5.99033348E-02  0.115644984       4.56154831E-02   5.99033348E-02  0.117454179       4.54349220E-02   5.99033348E-02  0.119263373       4.52543572E-02   5.99033348E-02  0.121072568       4.50737961E-02   5.99033348E-02  0.122881763       4.48932312E-02   5.99033348E-02  0.124690950       4.47126701E-02   5.99033348E-02  0.126500145       4.45321091E-02   5.99033348E-02
  0.189778015       2.33285837E-02   5.20117767E-02  0.191355035       2.24237274E-02   5.20117767E-02  0.192932069       2.15188712E-02   5.20117767E-02  0.194509089       2.06140149E-02   5.20117767E-02  0.196086124       1.97091587E-02   5.20117767E-02  0.197663158       1.88043024E-02   5.20117767E-02  0.199240178       1.78994462E-02   5.20117767E-02  0.200817212       1.69945899E-02   5.20117767E-02  0.202394232       1.60897337E-02   5.20117767E-02  0.203971267       1.51848765E-02   5.20117767E-02  0.205548301       1.42800203E-02   5.20117767E-02
  0.168209463      0.134517923      0.104755692      0.166773066      0.133403227      0.104755692      0.165336668      0.132288530      0.104755692      0.163900256      0.131173849      0.104755692      0.162463859      0.130059153      0.104755692      0.161027461      0.128944457      0.104755692      0.159591049      0.127829775      0.104755692      0.158154652      0.126715079      0.104755692      0.156718254      0.125600383      0.104755692      0.155281857      0.124485701      0.104755692      0.153845444      0.123371005      0.104755692    
   2.61847693E-02   6.78314045E-02  0.188996360       2.69697569E-02   6.61914051E-02  0.188996360       2.77547464E-02   6.45514131E-02  0.188996360       2.85397340E-02   6.29114211E-02  0.188996360       2.93247234E-02   6.12714291E-02  0.188996360       3.01097129E-02   5.96314371E-02  0.188996360       3.08947004E-02   5.79914413E-02  0.188996360       3.16796899E-02   5.63514493E-02  0.188996360       3.24646793E-02   5.47114573E-02  0.188996360       3.32496651E-02   5.30714616E-02  0.188996360       3.40346545E-02   5.14314696E-02  0.188996360    
   5.62304668E-02  0.153424948       3.60887051E-02   5.77043071E-02  0.152360246       3.60887051E-02   5.91781475E-02  0.151295543       3.60887051E-02   6.06519878E-02  0.150230855       3.60887051E-02   6.21258281E-02  0.149166152       3.60887051E-02   6.35996684E-02  0.148101449       3.60887051E-02   6.50735050E-02  0.147036761       3.60887051E-02   6.65473491E-02  0.145972058       3.60887051E-02   6.80211857E-02  0.144907355       3.60887051E-02   6.94950297E-02  0.143842667       3.60887051E-02   7.09688663E-02  0.142777964       3.60887051E-02
  0.149705604       6.54706359E-02  0.125275090      0.148080677       6.46549016E-02  0.125275090      0.146455765       6.38391674E-02  0.125275090      0.144830838       6.30234331E-02  0.125275090      0.143205926       6.22076988E-02  0.125275090      0.141581014       6.13919646E-02  0.125275090      0.139956087       6.05762303E-02  0.125275090      0.138331175       5.97604923E-02  0.125275090      0.136706248       5.89447580E-02  0.125275090      0.135081336       5.81290238E-02  0.125275090      0.133456409       5.73132858E-02  0.125275090    
  0.106217116       7.72341639E-02   2.31737625E-02  0.104430430       7.68972188E-02   2.31737625E-02  0.102643736       7.65602738E-02   2.31737625E-02  0.100857049       7.62233362E-02   2.31737625E-02   9.90703627E-02   7.58863911E-02   2.31737625E-02   9.72836763E-02   7.55494460E-02   2.31737625E-02   9.54969898E-02   7.52125084E-02   2.31737625E-02   9.37102959E-02   7.48755634E-02   2.31737625E-02   9.19236094E-02   7.45386183E-02   2.31737625E-02   9.01369229E-02   7.42016807E-02   2.31737625E-02   8.83502364E-02   7.38647357E-02   2.31737625E-02
   8.81033167E-02   5.30802570E-02  0.121346474       8.65964442E-02   5.20628467E-02  0.121346474       8.50895792E-02   5.10454364E-02  0.121346474       8.35827067E-02   5.00280224E-02  0.121346474       8.20758343E-02   4.90106121E-02  0.121346474       8.05689618E-02   4.79932018E-02  0.121346474       7.90620893E-02   4.69757877E-02  0.121346474       7.75552243E-02   4.59583774E-02  0.121346474       7.60483518E-02   4.49409671E-02  0.121346474       7.45414793E-02   4.39235531E-02  0.121346474       7.30346143E-02   4.29061428E-02  0.121346474    
   7.72140622E-02   3.62077504E-02  0.113965273       7.55524933E-02   3.54695134E-02  0.113965273       7.38909319E-02   3.47312801E-02  0.113965273       7.22293630E-02   3.39930467E-02  0.113965273       7.05678016E-02   3.32548134E-02  0.113965273       6.89062402E-02   3.25165801E-02  0.113965273       6.72446713E-02   3.17783467E-02  0.113965273       6.55831099E-02   3.10401116E-02  0.113965273       6.39215410E-02   3.03018782E-02  0.113965273       6.22599795E-02   2.95636449E-02  0.113965273       6.05984144E-02   2.88254097E-02  0.113965273    
   9.19892453E-03  0.151861235      0.103868678       1.06319711E-02  0.150742233      0.103868678       1.20650157E-02  0.149623230      0.103868678       1.34980613E-02  0.148504227      0.103868678       1.49311069E-02  0.147385225      0.103868678       1.63641516E-02  0.146266222      0.103868678       1.77971981E-02  0.145147219      0.103868678       1.92302428E-02  0.144028217      0.103868678       2.06632894E-02  0.142909214      0.103868678       2.20963340E-02  0.141790211      0.103868678       2.35293806E-02  0.140671209      0.103868678    
  0.125794902      0.169202268       2.64392849E-02  0.124657400      0.167783871       2.64392849E-02  0.123519905      0.166365460       2.64392849E-02  0.122382402      0.164947048       2.64392849E-02  0.121244907      0.163528636       2.64392849E-02  0.120107412      0.162110224       2.64392849E-02  0.118969910      0.160691813       2.64392849E-02  0.117832415      0.159273401       2.64392849E-02  0.116694920      0.157855004       2.64392849E-02  0.115557425      0.156436592       2.64392849E-02  0.114419922      0.155018181       2.64392849E-02
  0.168391824       9.85975191E-02   6.07177727E-02  0.167754143       9.68948305E-02   6.07177727E-02  0.167116463       9.51921418E-02   6.07177727E-02  0.166478783       9.34894532E-02   6.07177727E-02  0.165841103       9.17867646E-02   6.07177727E-02  0.165203422       9.00840759E-02   6.07177727E-02  0.164565742       8.83813873E-02   6.07177727E-02  0.163928062       8.66786987E-02   6.07177727E-02  0.163290381       8.49760100E-02   6.07177727E-02  0.162652716       8.32733214E-02   6.07177727E-02  0.162015036       8.15706253E-02   6.07177727E-02
   8.54207277E-02   4.82975319E-02   4.46557999E-04   8.49889815E-02   4.65313531E-02   4.46557999E-04   8.45572352E-02   4.47651781E-02   4.46557999E-04   8.41254890E-02   4.29989994E-02   4.46557999E-04   8.36937428E-02   4.12328243E-02   4.46557999E-04   8.32619965E-02   3.94666493E-02   4.46557999E-04   8.28302503E-02   3.77004705E-02   4.46557999E-04   8.23985040E-02   3.59342955E-02   4.46557999E-04   8.19667578E-02   3.41681167E-02   4.46557999E-04   8.15350041E-02   3.24019417E-02   4.46557999E-04   8.11032578E-02   3.06357648E-02   4.46557999E-04
   9.93479565E-02  0.149331614      0.196357593      0.101019956      0.148617327      0.196357593      0.102691948      0.147903040      0.196357593      0.104363948      0.147188753      0.196357593      0.106035948      0.146474466      0.196357593      0.107707947      0.145760179      0.196357593      0.109379947      0.145045891      0.196357593      0.111051939      0.144331604      0.196357593      0.112723939      0.143617317      0.196357593      0.114395939      0.142903030      0.196357593      0.116067939      0.142188743      0.196357593    
  0.189113051       7.60082379E-02  0.186831668      0.187340736       7.56023973E-02  0.186831668      0.185568422       7.51965642E-02  0.186831668      0.183796123       7.47907236E-02  0.186831668      0.182023808       7.43848830E-02  0.186831668      0.180251494       7.39790425E-02  0.186831668      0.178479195       7.35732019E-02  0.186831668      0.176706880       7.31673688E-02  0.186831668      0.174934566       7.27615282E-02  0.186831668      0.173162267       7.23556876E-02  0.186831668      0.171389952       7.19498470E-02  0.186831668    
   8.45094025E-02  0.189769611       3.94568453E-03   8.34002495E-02  0.188328922       3.94568453E-03   8.22910964E-02  0.186888248       3.94568453E-03   8.11819360E-02  0.185447559       3.94568453E-03   8.00727829E-02  0.184006885       3.94568453E-03   7.89636299E-02  0.182566211       3.94568453E-03   7.78544694E-02  0.181125522       3.94568453E-03   7.67453164E-02  0.179684848       3.94568453E-03   7.56361634E-02  0.178244159       3.94568453E-03   7.45270029E-02  0.176803485       3.94568453E-03   7.34178498E-02  0.175362810       3.94568453E-03
  0.116904393      0.144632161       5.99591732E-02  0.116605774      0.142838672       5.99591732E-02  0.116307154      0.141045168       5.99591732E-02  0.116008542      0.139251679       5.99591732E-02  0.115709923      0.137458190       5.99591732E-02  0.115411304      0.135664701       5.99591732E-02  0.115112692      0.133871213       5.99591732E-02  0.114814073      0.132077709       5.99591732E-02  0.114515454      0.130284220       5.99591732E-02  0.114216842      0.128490731       5.99591732E-02  0.113918222      0.126697242       5.99591732E-02
  0.127997369       7.73086399E-02   5.03221527E-02  0.129622027       7.64923692E-02   5.03221527E-02  0.131246671       7.56760985E-02   5.03221527E-02  0.132871330       7.48598352E-02   5.03221527E-02  0.134495974       7.40435645E-02   5.03221527E-02  0.136120617       7.32272938E-02   5.03221527E-02  0.137745276       7.24110305E-02   5.03221527E-02  0.139369920       7.15947598E-02   5.03221527E-02  0.140994579       7.07784891E-02   5.03221527E-02  0.142619222       6.99622259E-02   5.03221527E-02  0.144243881       6.91459551E-02   5.03221527E-02
  0.170450971       4.38543186E-02   9.94494930E-02  0.168943718       4.28374782E-02   9.94494930E-02  0.167436466       4.18206379E-02   9.94494930E-02  0.165929198       4.08038013E-02   9.94494930E-02  0.164421946       3.97869609E-02   9.94494930E-02  0.162914693       3.87701206E-02   9.94494930E-02  0.161407426       3.77532840E-02   9.94494930E-02  0.159900174       3.67364436E-02   9.94494930E-02  0.158392921       3.57196033E-02   9.94494930E-02  0.156885669       3.47027667E-02   9.94494930E-02  0.155378401       3.36859263E-02   9.94494930E-02
   5.50686941E-02  0.187037632       7.35232383E-02   5.33438884E-02  0.186462462       7.35232383E-02   5.16190827E-02  0.185887277       7.35232383E-02   4.98942770E-02  0.185312107       7.35232383E-02   4.81694713E-02  0.184736922       7.35232383E-02   4.64446656E-02  0.184161738       7.35232383E-02   4.47198600E-02  0.183586568       7.35232383E-02   4.29950543E-02  0.183011383       7.35232383E-02   4.12702486E-02  0.182436213       7.35232383E-02   3.95454429E-02  0.181861028       7.35232383E-02   3.78206372E-02  0.181285843       7.35232383E-02
   7.25928172E-02  0.182719573      0.169411048       7.43646175E-02  0.182719573      0.169002995       7.61364177E-02  0.182719573      0.168594941       7.79082179E-02  0.182719573      0.168186888       7.96800181E-02  0.182719573      0.167778835       8.14518183E-02  0.182719573      0.167370781       8.32236186E-02  0.182719573      0.166962728       8.49954188E-02  0.182719573      0.166554675       8.67672190E-02  0.182719573      0.166146621       8.85390192E-02  0.182719573      0.165738568       9.03108194E-02  0.182719573      0.165330514    
   6.64261431E-02  0.103175066       6.39323145E-02   6.46125898E-02  0.103175066       6.38027266E-02   6.27990291E-02  0.103175066       6.36731386E-02   6.09854721E-02  0.103175066       6.35435432E-02   5.91719151E-02  0.103175066       6.34139553E-02   5.73583581E-02  0.103175066       6.32843673E-02   5.55448011E-02  0.103175066       6.31547719E-02   5.37312403E-02  0.103175066       6.30251840E-02   5.19176833E-02  0.103175066       6.28955960E-02   5.01041263E-02  0.103175066       6.27660006E-02   4.82905693E-02  0.103175066       6.26364127E-02
  0.195878536       7.39211068E-02  0.199249923      0.196633324       7.39211068E-02  0.197595820      0.197388127       7.39211068E-02  0.195941716      0.198142916       7.39211068E-02  0.194287598      0.198897704       7.39211068E-02  0.192633495      0.199652493       7.39211068E-02  0.190979391      0.200407282       7.39211068E-02  0.189325273      0.201162085       7.39211068E-02  0.187671170      0.201916873       7.39211068E-02  0.186017066      0.202671662       7.39211068E-02  0.184362948      0.203426450       7.39211068E-02  0.182708845    
  0.186508164       5.30492775E-02  0.204843625      0.187671527       5.30492775E-02  0.203446344      0.188834876       5.30492775E-02  0.202049077      0.189998239       5.30492775E-02  0.200651795      0.191161588       5.30492775E-02  0.199254513      0.192324936       5.30492775E-02  0.197857231      0.193488300       5.30492775E-02  0.196459949      0.194651648       5.30492775E-02  0.195062682      0.195815012       5.30492775E-02  0.193665400      0.196978360       5.30492775E-02  0.192268118      0.198141724       5.30492775E-02  0.190870836    
   6.45801425E-02   4.76140995E-03   2.81160735E-02   6.62610754E-02   4.76140995E-03   2.74230875E-02   6.79420158E-02   4.76140995E-03   2.67301034E-02   6.96229562E-02   4.76140995E-03   2.60371193E-02   7.13038966E-02   4.76140995E-03   2.53441334E-02   7.29848370E-02   4.76140995E-03   2.46511474E-02   7.46657774E-02   4.76140995E-03   2.39581633E-02   7.63467178E-02   4.76140995E-03   2.32651792E-02   7.80276507E-02   4.76140995E-03   2.25721933E-02   7.97085911E-02   4.76140995E-03   2.18792092E-02   8.13895315E-02   4.76140995E-03   2.11862233E-02
